ID,angle,latitude,longitude,Name,area_index,distance_cityCenter,mod_count_POI,count_station,mod_area_park,travel_time,FromHomeScore,FromOfficeScore,rent_price,building,sky,road,signboard,wall,tree,sidewalk,fence,x1_poi,x2_station,x3_park,x4_time,Q1_home,Q2_office,rent
16912,129.1890973,22.3301622,114.1631341,"Sham Shui Po
",17,750.5368682,660,248,378092.0446,4.503221209,1015.766581,1074.112704,,0.41723,0.090805,0.281648,0.034695,0.01716,0,0.083453,0,0.412208936,0.96875,0.46216216,0.031220004,0.580329216,0.743082044,-0.126550868
17014,165.2591597,22.38591652,113.9800648,"Tuen Mun
",18,14753.41993,76,58,166783.4251,88.52051958,925.1513883,989.5309357,,0.464805,0.041859,0.164988,0.004383,0,0.104648,0.071316,0,0.04468219,0.2265625,0.203868315,0.667433454,0.378867304,0.492437849,-0.126550868
17038,178.8297535,22.39267038,113.9687961,"Tuen Mun
",18,16012.14101,110,72,297609.0177,96.07284606,1023.800943,914.7283747,15500,0.129613,0.060996,0.27191,0.00032,0.00227,0.319457,0.011613,0.087875,0.066079295,0.28125,0.363783445,0.724622768,0.59819176,0.270772731,0.065756824
17120,287.6788788,22.4083572,113.9736986,"Tuen Mun
",18,15905.42037,1008,71,144519.1231,95.43252222,1103.376896,913.2322752,,0.109742,0.215703,0.340555,0.000844,0.003121,0.18957,0.035695,0.039918,0.6312146,0.27734375,0.176653466,0.719773973,0.775110476,0.266339286,-0.126550868
17277,37.32520359,22.37835054,113.962261,"Tuen Mun
",18,16497.10512,530,38,158786.5268,98.98263072,909.1422366,986.3555923,,0.052941,0.143281,0.294746,0.007871,0.021781,0.313422,0.037871,0.042664,0.330396476,0.1484375,0.194093278,0.746656851,0.34327466,0.48302824,-0.126550868
17278,71.68359423,22.37536207,113.9981498,"Tuen Mun
",18,12787.58226,54,28,5590.131192,76.72549356,976.1990574,967.5437954,21266.66667,0.100426,0.096934,0.251523,0.00002,0.048324,0.404215,0,0.052316,0.030837004,0.109375,0.006833117,0.578116678,0.492359983,0.427282566,0.137303557
17351,143.7167331,22.4049149,113.979139,"Tuen Mun
",18,15263.07221,301,74,255781.3704,91.57843326,1074.511567,1024.042183,,0.074484,0.081352,0.217859,0,0,0.349059,0.027594,0.161004,0.18628068,0.2890625,0.312655271,0.690589231,0.710935098,0.594706269,-0.126550868
17436,240.9295053,22.37540188,113.9678889,"Tuen Mun
",18,15899.98557,420,46,161444.1888,95.39991342,900.7493249,916.3160534,13500,0.460762,0.094723,0.222445,0.000023,0.000426,0.011164,0.096719,0.095379,0.261170548,0.1796875,0.19734188,0.719527046,0.324614963,0.275477557,0.040942928
17612,166.3597381,22.38889926,113.9804368,"Tuen Mun
",18,14762.14211,331,61,177107.2382,88.57285266,1121.973572,983.6069107,,0.174508,0.094543,0.25277,0.001297,0,0.266465,0.061973,0.110781,0.205160478,0.23828125,0.216487665,0.667829741,0.816455882,0.474882973,-0.126550868
17683,73.38771767,22.4094306,113.9684401,"Tuen Mun
",18,16458.63809,524,58,138156.9918,98.75182854,919.5460494,902.7502379,16500,0.222957,0.025699,0.253031,0.009988,0.006898,0.193875,0.072543,0.06766,0.326620516,0.2265625,0.168876692,0.744909122,0.36640513,0.235277488,0.078163772
17691,70.61599565,22.40751777,113.9736576,"Tuen Mun
",18,15884.00097,780,77,144519.1231,95.30400582,1064.708035,1116.275748,,0.078449,0.277824,0.278371,0,0,0.144535,0.000031,0.121074,0.487728131,0.30078125,0.176653466,0.718800794,0.689139213,0.868025308,-0.126550868
17708,72.03955647,22.39837051,113.9721803,"Tuen Mun
",18,15788.28007,750,77,311474.7555,94.72968042,894.0125718,947.100016,,0.273797,0.12152,0.305613,0,0.01682,0.197762,0.020906,0.008652,0.468848332,0.30078125,0.380732279,0.714451767,0.309637352,0.36670078,-0.126550868
17750,13.28543873,22.3958434,113.9744957,"Tuen Mun
",18,15498.28872,108,74,325296.6817,92.98973232,1055.315863,972.2739779,,0.499535,0.057742,0.383016,0.006211,0.001195,0.001266,0.01166,0.004168,0.064820642,0.2890625,0.39762756,0.701276166,0.668257893,0.441299686,-0.126550868
17776,165.4573693,22.3863208,113.9799519,"Tuen Mun
",18,14770.83267,78,57,166783.4251,88.62499602,989.3566958,945.6959038,,0.337672,0.046117,0.262691,0.007465,0,0.191473,0.08973,0.007613,0.045940843,0.22265625,0.203868315,0.668224592,0.521612948,0.362539923,-0.126550868
17789,26.55670419,22.40188294,113.9785883,"Tuen Mun
",18,15233.05398,96,79,293764.2878,91.39832388,1010.643304,1054.304096,,0.06366,0.063273,0.285879,0,0.001902,0.427508,0.008332,0.123797,0.057268722,0.30859375,0.359083826,0.689225368,0.568938796,0.684382484,-0.126550868
17794,61.98475739,22.39042,113.919925,"Tuen Mun
",18,20961.14893,1109,9,214310.1431,125.7668936,965.1687544,889.5274826,90800,0.184441,0.239773,0.318164,0,0.001094,0.165855,0.015859,0.06623,0.694776589,0.03515625,0.261962768,0.949478277,0.467836657,0.196094022,1
17908,300.4046094,22.4186163,113.9847639,"Tuen Mun
",18,15190.52862,901,34,535711.8082,91.14317172,1015.745916,969.4707202,13000,0.434859,0.290117,0.169102,0.000133,0.005938,0.009699,0.025543,0.000191,0.563876652,0.1328125,0.654829241,0.687293252,0.580283271,0.432992692,0.034739454
17921,326.9685127,22.36873949,113.9957114,"Tuen Mun
",18,13016.61383,47,28,5590.131192,78.09968298,944.1990574,1012.669997,,0.17491,0.190531,0.348469,0,0.011012,0.115797,0.005391,0.056762,0.026431718,0.109375,0.006833117,0.588522604,0.421215389,0.561006662,-0.126550868
17929,92.76502304,22.38322732,113.9719818,"Tuen Mun
",18,15545.26394,86,79,246698.8161,93.27158364,1055.800943,987.3300027,,0.089465,0.124727,0.283059,0,0.051457,0.164723,0.08018,0.004301,0.050975456,0.30859375,0.301553178,0.70341046,0.669336355,0.485915745,-0.126550868
