FID,angle,latitude,longitude,wall,ceiling,road,earth,building,sky,tree,sidewalk,person,car,fence,railing,signboard,bridge,minibike,grass,mountain,skyscraper,streetlight,plant,van,column,windowpane,ashcan,awning,bicycle,fountain,water,sculpture,bulletin board,lamp,chair
14617,133.0753934,22.39823453,114.2289472,0,0,0.173367,0.172059,0,0.077613,0.524555,0.020645,0,0,0.000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14618,215.7786054,22.3822687,114.1877306,0.001434,0,0.268523,0.00548,0.35277,0.167301,0.024457,0.007793,0.006148,0.026863,0.116848,0,0.001965,0,0,0,6.60E-05,0,0.000219,0.001875,0,0,0,0,0,0,0,0,0,0,0,0
14619,78.85623488,22.4238918,114.1999568,0.000809,0,0.216047,0.095914,0.023438,0.155895,0.419445,0.051141,0.000559,0,0.003613,0,0.030602,0,0,0.002137,0,0,0,0.000355,0,0,0,0,0,0,0,0,0,0,0,0
14620,318.2073027,22.37803245,114.2109813,0.001059,0,0.396918,0.005492,0.006867,0.211699,0.299812,0,0,0.015277,0.023027,0,0.024246,0.002641,0,0,0,0,0,0.000555,0,0,0,0,0,0,0,0,0,0,0,0
14621,44.14436949,22.38680048,114.2076907,0.01627,0,0.243445,0.000348,0.033656,0.100492,0.423414,0.04468,0.002047,0.00152,0.080043,0,0,0,0,0.027398,0.018078,0,0,0.008609,0,0,0,0,0,0,0,0,0,0,0,0
14622,126.2977309,22.37804089,114.1796891,0.065844,0,0.262895,0.01925,0.024012,0.23243,0.194375,8.20E-05,5.50E-05,6.60E-05,0.000738,0.048887,0,0.148812,0,0,0,0,0.002422,0,0,0,0,0,0,0,0,0,0,0,0,0
14623,190.5768481,22.41592076,114.2133527,0,0,0.396906,0.000383,0.050355,0.34682,0.120375,0.002086,0,0.009668,0.03143,0,0.005938,0.00052,0,0.001809,0.003195,0,0.000938,0.028375,0,0,0,0,0,0,0,0,0,0,0,0
14624,183.614755,22.419834,114.2323858,0.007094,0,0.281699,0,0.047594,0.084492,0.300328,0.062898,0,0.033898,0.17466,0,0.001852,0,0,0,0.003109,0,0.000926,0.001449,0,0,0,0,0,0,0,0,0,0,0,0
14625,300.419432,22.3830258,114.2146202,0,0,0.171766,0,0.256441,0.045898,0.109625,0.028262,0.016492,0.003891,0.047062,0,0.00018,0,0,0,0,0.043883,0,0,0,0.002199,0,0,0,0,0,0,0,0,0,0
14626,64.84216243,22.3834758,114.1803392,0,0,0,0.127016,0,0.028902,0.61841,0,0.000285,0.055441,0.099633,0,0,0,0,0.009879,0,0,0,0.048117,0,0,0,0,0,0,0,0.003504,0,0,0,0
14627,194.1547286,22.36897441,114.1875561,0.020434,0,0.354613,0.002816,0,0.117105,0.325297,0,0,0.013918,0.024945,0,0.013656,0.057098,0,0.062828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14628,211.5591757,22.37015287,114.1739371,0.419852,0.323039,0.19459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,31.47401211,22.40086456,114.2014,0.018582,0,0.248133,0,0.265262,0.191496,0.06673,0.005895,0,0.062211,0.108184,0,0.005484,0,0,0.001012,0.025508,0,0.000441,0,0,6.20E-05,0,0,0,0,0,0,0,0,0,0
14630,203.8621399,22.40986659,114.2211976,0.006727,0,0.360457,0,0.202207,0.149609,0.183578,0.045129,0,0.005,4.70E-05,0.001512,0.005246,0,0,0.027285,0,0,0.000605,0.00809,0,0,0,0,0,0,0,8.00E-06,0,0,0,0
14631,197.8738763,22.41370797,114.2247296,0.004109,0,0.339055,0.004523,0.155582,0.207848,0.259137,0.007895,3.50E-05,0,0.001906,0,0,2.70E-05,0,0.000672,0.008227,0,0,0.000793,0,0,0,0,0,0,0,0,0,0,0,0
14632,253.7461668,22.37445008,114.1957818,0.009613,0,0.404707,0.005902,0.024973,0.193488,0.322641,0.002957,0,0.00127,0.00934,0.025109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14633,59.21407807,22.414319,114.228441,0.269398,0.234469,0.427781,8.00E-06,0,0,0.041801,0.002672,0,0.000547,0,0,0.002844,0,0,0,0.003203,0,0,0,0,0.016898,0,0,0,0,0,0,0,0,0,0
14634,219.7975086,22.4275701,114.2046326,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,42.2328175,22.3519074,114.155458,0,0,0.234613,0.041977,0,0.097062,0.557492,0.010883,3.10E-05,0.001375,0.045004,0,0.000684,0,0,0.002602,0,0,0,0.00659,0,0,0,0,0,0,0,0,0,0,0,0
14636,48.33469562,22.4123012,114.2132969,0,0,0.365062,0,0,0.320004,0.205578,0,0,0.041789,0.005227,0.001992,0.003301,0,0,0.044098,0.008738,0,0.001105,0.003059,0,0,0,0,0,0,0,0,0,0,0,0
14637,175.1957858,22.42218549,114.2141987,0.070887,0,0.258508,0.002297,0.015262,0.308258,0.098578,0.064258,0,0.011895,0.00409,0,0.017449,0,0,0.042785,0.003125,0,0.000598,0.024516,0,0,0,0,0,0,0,0,0,0,0,0
14638,133.7615789,22.40127741,114.1887604,0.098344,0,0.090059,0.007289,0.273465,0.196844,0.133816,0.012086,0.00309,0.049121,0,0.117293,0,0,0,0,0,0,0,0.018383,0,0,0,0.000211,0,0,0,0,0,0,0,0
14639,68.59039843,22.40653305,114.2092501,0.150809,0,0.370043,0,0,0.26066,0.146551,0,0,0.010727,0.006758,0,0,0,0,0,0.054445,0,8.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,305.2644918,22.4267314,114.2059084,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14641,52.2656743,22.38193121,114.202874,0.000352,0,0.296574,0,0.463422,0.041668,0.016559,0.007016,9.40E-05,0.018137,0.051277,0.057562,0.004516,0.006016,0,0,0.001227,0,0.001797,0.000578,0,0.001773,0,0,0,0.014246,0,0,0,0,0,0
14642,254.1476622,22.42424057,114.2302952,0.000746,0,0.411742,0.001617,0.38507,0.110848,0.024074,0.038676,5.90E-05,0.002238,0,0.007973,0.00143,0,0,0.000711,0,0,0.00075,0.007996,0,0,0,0,0,0,0,0,0,0,0,0
14643,73.1159532,22.37844819,114.1575995,0.434152,0.260281,0.021828,1.20E-05,0,0,0,0,0,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14644,42.01029822,22.3910827,114.2058037,0,0,0.332742,0,0.13,0.225449,0.121027,0.004055,0.003797,0.016438,0.076539,0,0,0,0,0.003805,0.007953,0,0.000305,0.024785,4.00E-06,0,0,0,0,0,0,0,0,0,0,0
14645,42.11232667,22.40492517,114.2171911,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14646,312.4965878,22.3884032,114.1984857,0.055391,0,0.375789,0.001508,0.06393,0.286922,0.115379,0.027152,0,0.002637,0.000246,0.013848,0.050527,0,0,0,0,0,0.000629,0.005273,0,0,0,0,0,0,0,0,0,0,0,0
14647,41.97669838,22.38853394,114.2099767,0.022359,0,0.276402,0,0.135098,0.200148,0.152449,0.076066,0,0.03625,0.017129,0,0.001949,0,0,0,0.030289,0,0.001621,0.01618,0,0,0,0,0,0,0,0,0,0,0,0
14648,67.80370137,22.3763995,114.1703629,0.032414,0,0.315312,0,0.223023,0.087035,0.222496,0.01291,0.00027,0.083648,4.70E-05,0,0.00091,0,0,0.001336,0,0,0.000402,2.70E-05,0,0,0,0,0,0.020168,0,0,0,0,0,0
14649,189.8369238,22.36247599,114.1720784,0.186031,0,0.190617,0,0.21623,0.006039,0.269152,0.000871,0.000164,0.12941,0.001484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14650,304.6739957,22.42659966,114.2079685,0,0,0.359109,0.010148,0.124441,0.244836,0.100926,0.084996,0,0.002457,0.023863,0.000426,0,0.00034,0,0.003016,0,0.042699,0.001016,0.001727,0,0,0,0,0,0,0,0,0,0,0,0
14651,87.30531957,22.37113765,114.1865207,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14652,264.3015969,22.4057781,114.2066613,0.101664,0,0.225848,0,0.016641,0.294617,0.26218,0.005688,0,0.007227,1.20E-05,0,0,0,0,0,0.086125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14653,42.08524241,22.38342545,114.1966468,0.004191,0,0.279211,0,0.030316,0.142816,0.381898,0,0,0.006785,0.052023,0,0.000945,0,0,0.077492,0,0,0.003449,0.020871,0,0,0,0,0,0,0,0,0,0,0,0
14654,306.1881813,22.399346,114.2004493,0.000965,0,0.413348,0.018438,0.213191,0.072941,0.218891,0.021551,0.00218,0,0.026988,0,0.001332,0,0,0.000926,0,0,0.001945,0,0,0,0,0,0,0.004711,0,0,0,0,0,0
14655,115.9457711,22.3677107,114.1745025,0.014121,0,0.35166,0,0.024648,0.146871,0.332566,0.056508,0.003414,0.007246,0.009973,0,0.013719,0,0,0.00323,0.005078,0,0.001758,0.022352,0,0,0,0,0,0,0,0,0,0,0,0
14656,268.9524245,22.41877504,114.2039056,0.004109,0,0.318543,0.004977,0.002855,0.088207,0.468141,0.053395,0,0.003012,0.002125,0,0.009602,0,0,0.000852,0.011059,0,0.002133,0.013391,0,0.000117,0,0,0,0,0,0,0,0,0,0
14657,25.02660645,22.38382536,114.21033,0.085941,0,0.249926,0.013656,0.11877,0.14284,0.070188,0.000328,0,0,0.075684,0,0,0.195977,0,0,0,0,0.002848,0,0,0,0,0,0,0,0,0,0,0,0,0
14658,97.03880759,22.38336887,114.2138902,0,0,0.34577,0.000684,0.284234,0.091055,0.069672,0.005641,0,0.008887,0.026473,0,0.005578,0,0,0,4.00E-06,0,0.003461,0.001301,0.019055,0,0,0,0,0,0,0,0,0,0,0
14659,270.2767255,22.37694095,114.180536,0,0,0.357789,0.008496,0.058473,0.245863,0.176203,0,0,0.005719,0.030664,0,0,0,0,0,0,0,0.000605,0,0.002922,0,0,0,0,0,0,0,0,0,0,0
14660,99.1345094,22.4141619,114.2125233,0,0,0.350582,0.001719,0.061078,0.417859,0.040254,0,0,0.002477,0.04477,0,0.000785,0,0,0,0.018434,0,0.001332,0,0,0,0,0,0,0,0,0,0,0,0,0
14661,134.200783,22.39872939,114.1929027,0.00025,0,0.341332,0,0.388027,0.133965,0.034758,0.037078,0.002363,0.005594,0.004625,0,0,0,0,0,0.005477,0,0,0.000727,0,0,0,0,0,0,0,0,0,0,0,0
14662,146.1924629,22.37245996,114.1817736,0,0,0.363961,0.01707,0.059852,0.175602,0.291164,0.023844,0,0.005438,0.042434,0,0.00173,0,0,0,0.002387,0,0.002695,0.013656,0,0,0,0,0,0,0,0,0,0,0,0
14663,91.01249132,22.415407,114.2134009,0.013836,0,0.077641,0.18627,0.096727,0.410363,0.074832,0,0,0.003242,0.001863,0.094621,0.00075,0.001129,0,0.013094,0.025633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14664,125.0915704,22.42838212,114.204743,0.010723,0,0.343355,0,0.160277,0.246008,0.126926,0,0,0.001422,0.051898,0,0.003617,0,0,0,0.004734,0,0.004066,0,0.016602,0,0,0,0,0,0,0,0,0,0,0
14665,142.7707238,22.37798293,114.1921543,0.003105,0,0.096156,0.007855,0.327125,0.087973,0.13227,0.155594,0.001008,0,0.014543,0,0,0,0,0.103066,0,0,0.000684,0.061062,0,0,0,0,0.006188,0,0,0,0,0,0,0
14666,40.90433996,22.38165865,114.1821069,0,0,0.304066,0,0.473465,0.069398,0.025254,0.085742,0,0.00341,0.00493,0.033297,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0
14667,345.5757673,22.38854951,114.2109794,0.108441,0.109824,0.391523,9.00E-05,0.003695,0.191957,0.119168,0.000852,0,0.003988,0,0,0.000379,0,0,0,0.010215,0,0,0,0,0,0.059867,0,0,0,0,0,0,0,0,0
14668,353.2565924,22.42546374,114.2360369,0.002922,0,0.078734,0.160594,0.525074,0.002582,0.01823,0.059188,3.10E-05,0.018379,0.018617,0.017086,0,0,0,0,0,0,0,0.091125,0.004504,0,0,0,0.00068,0,0,0,0,0,0,0
14669,283.885673,22.41117417,114.2016811,0.038562,0,0.352762,0,0.24366,0.085023,0.178324,0.067559,0,0,0.002625,0.000195,0,0.00318,0,0,0,0,8.00E-06,0.0265,0,0,0,0,0,0,0,0,0,0,0,0
14670,209.697553,22.36820182,114.1747607,0.003254,0,0.38257,0,0.02893,0.174707,0.312023,0.021082,0.00057,0.005777,0.022113,0,0.005555,0,0,0.002574,1.20E-05,0,0.007102,0.032484,0,0,0,0,0,0,0,0,0,0,0,0
14671,242.0338819,22.3692583,114.1717909,0.04698,0,0.324566,0,0.08759,0.15916,0.352273,0.000398,0,0.009406,0.009336,0,0,0,0,0.000152,0,0,0.001168,0.008469,0,0,0,0,0,0,0,0,0,0,0,0
14672,6.860754328,22.3920331,114.1983717,0,0,0.288574,0,0.318289,0.279965,0.051129,0.000797,0,0.000961,0.017637,0.000371,0,0.00377,0,0,0,0.035609,0.002801,0,0,0,0,0,0,0,0,0,0,0,0,0
14673,323.5109788,22.37246745,114.1762516,0.012051,0,0.279625,0,0.28532,0.091117,0.12723,0.000195,0,0.088598,0.110609,0,0.001102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14674,180.9857163,22.37559903,114.1793536,0.00134,0,0.261969,0,0.366973,0.114746,0.094336,0.01002,0.001031,0.085082,0.041223,0.010387,0.002141,0,0,0,0,0.007293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14675,275.7427839,22.41761808,114.2118481,0.000246,0,0.313539,0.00427,0.100074,0.151285,0.275961,0.037309,0,0,0.100562,0,0,0,0,0.006004,0,0,0.001613,0,0,0,0,0,0,0,0,0,0,0,0,0
14676,9.983905823,22.3715725,114.1741554,0.02541,0,0.334031,0.002004,0.064176,0.380961,0.119246,0.019742,0,0,0.014676,0,0.015992,0.000773,0,0,0.012004,0.010625,0.000359,0,0,0,0,0,0,0,0,0,0,0,0,0
14677,74.91695968,22.37801502,114.1838539,0.110828,0.215676,0.217746,0,0.297766,0.02623,0.016375,0,0.000258,0,0.089613,0.011535,0,0.012363,0,0,0,0,0,3.90E-05,0,0.00157,0,0,0,0,0,0,0,0,0,0
14678,64.58952628,22.37937909,114.1967654,0.000215,0,0.294406,0,0.295719,0.027668,0.23418,0.070238,0.002238,0.010281,0.047766,0.002641,0.000754,0,0,0,0,0,0,0.013895,0,0,0,0,0,0,0,0,0,0,0,0
14679,250.9453018,22.36370651,114.1652948,0.000605,0,0.374523,0.056422,0.125383,0.212402,0.207695,0.002312,0,0.00241,0.003562,0.000273,0,0.004621,0,0.000312,0,0,0.000172,0.009305,0,0,0,0,0,0,0,0,0,0,0,0
14680,354.9960461,22.42412462,114.2067414,0.000652,0,0.153055,0.005984,0.020871,0.165965,0.491129,0.032586,0,0.013395,0.023379,0,0,0,0,0.072176,0.012957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14681,177.5846279,22.38180261,114.1837355,0,0,0.306684,0.027996,0,0.044746,0.592055,0.010074,4.30E-05,0.008512,0.000582,0,0.009238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,222.4004425,22.3779924,114.1820901,0,0,0.289902,0,0.124434,0.104438,0.204188,0,0,0.004004,0.00152,0.015188,0,0.060547,0,0.000145,0,0,5.50E-05,0.156305,0,0,0,0,0,0,0,0,0,0,0,0
14683,143.4514081,22.35411168,114.1753733,0.402738,0.275383,0.149336,0,0,0,0,0,0,0.00782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14684,55.58922011,22.43291914,114.2406535,0.007395,0,0.230359,0,0.214828,0.223977,0.085566,0.141953,0,0.000594,0.007164,0.0005,0.002055,0.025496,0,0.035848,0,0,0,0.020988,0,0,0,0,0,0,0,0,0,0,0,0
14685,147.7234913,22.38654202,114.2007598,0.001508,0,0.240641,0,0.082594,0.092441,0.237469,0,0,0,0.127645,0,0.001859,0.000645,0,0.091152,0,0.124047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14686,108.0208144,22.38298204,114.1836035,0.07284,0,0.048773,0.107824,0,0.090938,0.367789,0,0,0,0.061953,0,0,0,0,0,0.04768,0,0,0.009148,0,0,0,0,0,0,0,0,0,0,0,0
14687,164.5576827,22.3886809,114.2110911,0.017938,0,0.398176,8.00E-06,0.076664,0.161246,0.292605,0.006297,0,0.00059,0.010918,0.009352,0.006027,0,0,0,0.008512,0,4.00E-06,0,0.011664,0,0,0,0,0,0,0,0,0,0,0
14688,253.1409079,22.42522588,114.2288182,0.008414,0,0.195586,0,0.257715,0.100184,0.175418,0,0.002152,0.192352,0.029965,0.000387,0,0,0,0.001887,0,0.024875,0.001027,0,0.006527,0,0,0,0,0,0,0,0,0,0,0
14689,76.02263493,22.369943,114.185161,0.00443,0,0.225371,0,0.247902,0.004555,0.280773,0.086398,0,0.001059,0.017203,0,0.005562,0,0,0,0,0,0.000859,0.064613,0,0,0,0,0,0,0,0,0,0,0,0
14690,45.4757722,22.3816767,114.2086978,0,0,0.371156,0.002492,0.123289,0.205188,0.160383,7.00E-05,0.000191,0.001441,0.048902,0,0.003984,0,0,0.014812,0.016176,0,8.00E-06,0,0.000918,0,0,0,0,0,0,0,0,0,0,0
14691,75.0882814,22.37777745,114.1820673,0.129793,0,0.292586,0,0.098633,0.30577,0.125203,0.012973,0,0.000441,0.02107,0.005484,0.007824,0.000176,0,0,4.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14692,311.2263241,22.40355119,114.2125253,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,80.35073612,22.42567019,114.2345471,0.037195,0,0.261805,0,0.43573,0.057219,0.067078,0.000707,0,0,0.04016,0.001402,0.001355,0,0,0.000309,0,0,0,0.08752,0,0,0,0,0,0,0,0,0,0,0,0
14694,250.8232241,22.4287007,114.2423297,0.022773,0,0.349711,0.003461,0.077406,0.108559,0.179344,0.005516,0,0.005562,0.008305,0.046805,0.0075,0.131832,0,0.003906,0,0.04932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14695,112.9469689,22.40961867,114.2220618,0.005117,0,0.291215,0,0.236336,0.135383,0.187375,0.03218,0,0.077,0.000441,0,0,0,0,0.007125,0.002324,0,0,0.025488,0,0,0,0,0,0,0,0,0,0,0,0
14696,169.5182037,22.4157931,114.225412,0.019289,0,0.407133,0.000172,0.013582,0.124617,0.236828,0.001051,0,0.000637,0.014898,0,0.001633,0,0,0.003023,0.036453,0.123332,0,0.017352,0,0,0,0,0,0,0,0,0,0,0,0
14697,237.4619489,22.38353398,114.216805,0,0,0.06652,0.009922,0.239035,0.007398,0.632008,0,0,0.002938,0.008332,0.020504,0,0,0,0.010648,0,0,0,0.002695,0,0,0,0,0,0,0,0,0,0,0,0
14698,4.250776734,22.3871258,114.2110992,0.164465,0.106859,0.361949,0,0,0.170309,0.104422,0.000605,0,0.011387,0.002426,0,0.010156,0.001148,0,0,0.023488,0,0.001406,0,0,7.80E-05,0.028805,0,0,0,0,0,0,0,0,0
14699,41.16736438,22.38422129,114.1972486,0,0,0.29973,0.000352,0.036398,0.19143,0.321242,0,0,0.002469,0.068906,0,0,0,0,0.077023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14700,315.8391246,22.4255059,114.2274932,0.022258,0,0.303176,0.008621,0.288715,0.162273,0.067207,0.023035,0.000473,0.07318,0.017297,0.020738,0.001973,0,0,0,0,0,0,0.001293,0.007418,0,0,0,0,0,0,0,0,0,0,0
14701,344.6498205,22.37784303,114.1863469,0.007355,0,0.381203,1.60E-05,0.01407,0.163426,0.215629,0.013438,0.000121,0.005902,0.073008,0,0.007227,0,0,0.004348,0.014375,0.099398,0.00032,0.000164,0,0,0,0,0,0,0,0,0,0,0,0
14702,305.1632051,22.39763059,114.1902746,0,0,0.314062,0,0.540594,0.00682,0.001363,0.040617,0.000355,0.095008,0,0,0.00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14703,153.5648329,22.37099526,114.1826231,0.001332,0,0.352676,0.000551,0.249938,0.064785,0.202719,0.037223,0.006867,0.022293,0.027949,0,0.015,0,0,0.000414,0.00568,0.010719,7.40E-05,0,0,0,0,0.001254,0,0,0,0,0,0,0,0
14704,41.3278935,22.39957204,114.2093201,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14705,4.250218805,22.38492156,114.2106046,0.060902,0,0.257281,0.067004,0.198102,0.084668,0.278383,0.001277,0,0.000473,0.001234,0,0,7.00E-05,0,0.028121,0.006547,0,0,0.00034,0,0,0,0,0,0,0,0,0,0,0,0
14706,299.2371672,22.4199002,114.2253573,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14707,218.1920835,22.38710885,114.2003868,0,0,0.368238,0,0.166203,0.229988,0.091156,0.032676,0.001254,0.05191,0.02668,0,0.006309,0,0,6.60E-05,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0
14708,46.12399409,22.34484685,114.1456086,0,0,0.439402,0.006004,0.024445,0.230047,0.193562,0.000145,0,0.00134,0.087277,0.00032,0.013023,0.004434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14709,32.44343642,22.35900738,114.1607901,0,0,0.25427,0.006676,0.002105,0.131207,0.521281,0.000586,0,0.035648,0.010887,0.001441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14710,267.9782343,22.3770868,114.1810769,0.126996,0,0.307793,0.000844,0.277973,0.158137,0.01323,0.000801,0,0.008969,0.006523,0.001496,0.021074,0.067742,0,0,0,0,0,0.006672,0,0,0,0,0,0,0,0,0,0,0,0
14711,53.35883401,22.37093834,114.1777888,0.035164,0,0.298414,0,0.134883,0.141473,0.316766,0.003062,0,0.001863,0.008133,0.001613,0.015766,0,0,0.010125,0,0,0.000105,0.032012,0,0,0,0,0,0,0,0,0,0,0,0
14712,0.812549554,22.38491857,114.201624,0,0,0.330992,0.109098,0.081141,0.095418,0.311961,0.000457,0,0.00318,0.016746,0,0.000746,0,0,0,0,0.049227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14713,193.1259186,22.35653805,114.2100618,0.350051,0.23107,0.025312,0,0,0.102246,0,0,0.000141,0,0,0,0.003188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14714,52.28455921,22.41318294,114.2267981,0.006754,0,0.447094,0.012047,0.102094,0.24859,0.106871,0.005961,0,0.005457,0.005324,0,0,0.020418,0,0.000258,0.029566,0,0,0.006773,0.000375,0,0,0,0,0,0,0,0,0,0,0
14715,242.1048749,22.38131907,114.2090362,0.02759,0,0.233855,0,0.136863,0.28334,0.071621,0,0,0.002824,0.097648,0.02616,0.006219,0,0,0,0.045883,0.055234,2.00E-05,0.007145,0,0,0,0,0,0,0,0,0,0,0,0
14716,314.4793076,22.38823859,114.2024451,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,10.84485411,22.41728975,114.2134383,0.01973,0,0.394098,0.059199,0.00534,0.388926,0.067391,0,0,0.00134,0.05173,0,0,0,0,0,0.004461,0,0.00707,0,0,0,0,0,0,0,0,0,0,0,0,0
14718,305.6238321,22.4262811,114.2098834,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,358.7100411,22.4174981,114.2139807,0.020543,0,0.398535,0,0.025328,0.338152,0.129367,0.022039,0,0.010641,0.026977,0,0.001309,0,0,0.002684,0.002512,0,0.008496,0.005789,0,0,0,0,0,0,0,0,0,0,0,0
14720,316.6675272,22.38305328,114.2046426,0,0,0.316395,0.000809,0.317242,0.086316,0.090465,0.016988,0.004367,0.007859,0.022676,0.025699,0.000969,0,0,0,0,0.050961,0.00052,0.044152,0,0,0,0,0,0,0,0,0,0,0,0
14721,160.9621607,22.3719884,114.1750599,0.036273,0,0.222164,0.04927,0.068336,0.019836,0.36968,0.001727,0,0.001051,0.009746,0.01184,0,0,0,0.000438,0,0.097004,1.20E-05,0.025926,0,0,0,0,0,0,0,0,0,0,0,0
14722,27.96880856,22.3805056,114.186327,0.034691,0,0.29477,0.016586,0.329852,0.22032,0.020457,0,0,0.01016,0.059773,0,0,0,0,0,0.010672,0,0.001598,0,0,0,0,0,0,0,0,0,0,0,0,0
14723,231.985919,22.37532918,114.1810229,0.017164,0,0.300383,0,0.226914,0.217086,0.058266,0.00491,0,0,0.006152,0,0.000762,0,0,0,5.10E-05,0.002652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,148.5505087,22.3765957,114.1751426,0.014754,0,0.32609,0.017887,0.061539,0.190223,0.225113,0.005117,0,7.00E-05,0.002887,0.008379,0.031543,0.016805,0,0.027715,0,0,0.009,0.026938,0,0,0,0,0,0,0,0,0,0,0,0
14725,133.240347,22.38217059,114.2058422,0,0,0.318066,0,0.358293,0.06602,0.042426,0.007141,4.70E-05,0.000883,0.092301,0.037738,0.002258,0,0,0,0.009699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14726,41.67279017,22.38421528,114.1930497,0,0,0.188348,0.007801,0.305848,0.118859,0.150824,0.143531,0.00834,0.004023,0.024762,0,0,0,0,0.008914,0.001355,0,0.000422,0,0,0,0,0,0,0,0,0,0,0,0,0
14727,24.98748445,22.39680524,114.2104371,0.148062,0,0.39277,0.000359,0.00127,0.337711,0.105582,0.006832,0,0.002766,0.002715,0,0,0,0,0.001934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14728,121.2648109,22.3973608,114.1969097,0,0,0.241211,0,0.555285,0.016707,0,0.019496,0,0.13541,0,0,0.025516,0,0.002516,0,0,0,0.000164,0,0,0,0,0,0,0,0,0,0,0,0,0
14729,68.80308522,22.3769786,114.1774656,0.179191,0.299824,0.445359,0.00093,0,0.06934,0,0,0,0.00043,0.001539,0,0,0.002883,0,0,0,0,0,0,0,0.000316,0,0,0,0,0,0,0,0,0,0
14730,202.0034465,22.42762053,114.2397916,0.000266,0,0.259273,0,0.057328,0.091488,0.355086,0.000148,0,0.055434,0.013102,0,0.001309,0,0,0.160074,0,0,5.90E-05,0.006355,0,0,0,0,0,0,0,0,0,0,0,0
14731,47.17181008,22.39110658,114.1957576,0.001363,0,0.291848,0.02743,0.052664,0.154406,0.361875,0,0,0.003699,0.091484,0,0.000723,0,0,0.00098,0,0,0,0.002254,0,0,0,0,0,0,0,0,0,0,0,0
14732,195.9667429,22.37408731,114.1756274,0.363406,0.292301,0.327367,0,0.003148,0,0,0.008809,0,0,0.002801,0,0,0,0,0,0,0,0,0,0,0,0.000453,0,0,0,0,0,0,0,0,0
14733,130.4508406,22.3814851,114.1936362,0,0,0.299148,0.028996,0.110574,0.182266,0.094328,0.010945,0,0.003652,0.012203,0.061477,0,0.009586,0,0,0.005406,0.143918,8.00E-06,0,0.000113,0,0,0,0,0,0,0.00934,0,0,0,0
